"500mV/s"
EXPLAIN
TAG	CV
TITLE	LABEL	Cyclic Voltammetry	Test Identifier
DATE	LABEL	12/12/2016	Date
TIME	LABEL	15:11:14	Time
NOTES	NOTES	1	Notes...
	FeOH 1mM 500mv/
PSTAT	PSTAT	IFC1000-06217	Potentiostat
VINIT	POTEN	-2.00000E-001	F	Initial E (V)
VLIMIT1	POTEN	4.00000E-001	F	Scan Limit 1 (V)
VLIMIT2	POTEN	-2.00000E-001	F	Scan Limit 2 (V)
VFINAL	POTEN	4.00000E-001	F	Final E (V)
SCANRATE	QUANT	4.99999E+002	Scan Rate (mV/s)
STEPSIZE	QUANT	2.00000E+000	Step Size (mV)
CYCLES	IQUANT	1	Cycles (#)
IMODE	SELECTOR	1	I/E Range Mode
IRANGE	QUANT	5.00000E-001	Max Current (mA)
AREA	QUANT	1.00000E+000	Sample Area (cm^2)
EQDELAY	QUANT	5.00000E+000	Equil. Time (s)
IRCOMP	SELECTOR	0	IRComp
PFCOR	QUANT	5.00000E+001	PF Corr. (ohm)
SAMPLINGMODE	SELECTOR	1	Sampling Mode
EOC	QUANT	0	Open Circuit (V)
SEQUENCER	TOGGLE	TRUE	Run as Sequence
PSTATMODEL	IQUANT	48	Pstat Model
PSTATSECTION	LABEL	IFC1000-06217	Pstat Section
PSTATSERIALNO	LABEL	06217	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
IERANGELOWERLIMIT	IQUANT	4	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	9	I/E Range
ACHSELECT	IQUANT	4	Ach Select
CABLEID	IQUANT	14	Cable ID
DCCALDATE	LABEL	11/10/2016	DC Calibration Date
ACCALDATE	LABEL	11/10/2016	AC Calibration Date
FRAMEWORKVERSION	QUANT	6.23	Framework Version
INSTRUMENTVERSION	LABEL	3.26	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	29	0.12	-1.42006E-001	-3.37433E-007	0.00000E+000	-1.42000E-001	0.00000E+000	9	...........
	30	0.124	-1.39988E-001	-2.15324E-007	0.00000E+000	-1.40000E-001	0.00000E+000	9	...........
	31	0.128	-1.38003E-001	-1.27906E-007	0.00000E+000	-1.38000E-001	0.00000E+000	9	...........
	32	0.132	-1.35998E-001	-1.89654E-007	0.00000E+000	-1.36000E-001	0.00000E+000	9	...........
	33	0.136	-1.34006E-001	-3.12456E-007	0.00000E+000	-1.34000E-001	0.00000E+000	9	...........
	34	0.14	-1.32010E-001	-2.94418E-007	0.00000E+000	-1.32000E-001	0.00000E+000	9	...........
	35	0.144	-1.30005E-001	-1.61902E-007	0.00000E+000	-1.30000E-001	0.00000E+000	9	...........
	36	0.148	-1.27986E-001	-7.86459E-008	0.00000E+000	-1.28000E-001	0.00000E+000	9	...........
	37	0.152	-1.25998E-001	-1.45251E-007	0.00000E+000	-1.26000E-001	0.00000E+000	9	...........
	38	0.156	-1.23993E-001	-2.59728E-007	0.00000E+000	-1.24000E-001	0.00000E+000	9	...........
	39	0.16	-1.22003E-001	-2.43770E-007	0.00000E+000	-1.22000E-001	0.00000E+000	9	...........
	40	0.164	-1.19976E-001	-1.14723E-007	0.00000E+000	-1.20000E-001	0.00000E+000	9	...........
	41	0.168	-1.17994E-001	-3.35490E-008	0.00000E+000	-1.18000E-001	0.00000E+000	9	...........
	42	0.172	-1.15998E-001	-9.59909E-008	0.00000E+000	-1.16000E-001	0.00000E+000	9	...........
	43	0.176	-1.14002E-001	-2.09774E-007	0.00000E+000	-1.14000E-001	0.00000E+000	9	...........
	44	0.18	-1.11976E-001	-2.02142E-007	0.00000E+000	-1.12000E-001	0.00000E+000	9	...........
	45	0.184	-1.09999E-001	-7.24017E-008	0.00000E+000	-1.10000E-001	0.00000E+000	9	...........
	46	0.188	-1.07992E-001	1.43232E-008	0.00000E+000	-1.08000E-001	0.00000E+000	9	...........
	47	0.192	-1.06012E-001	-5.71381E-008	0.00000E+000	-1.06000E-001	0.00000E+000	9	...........
	48	0.196	-1.04008E-001	-1.71615E-007	0.00000E+000	-1.04000E-001	0.00000E+000	9	...........
	49	0.2	-1.01978E-001	-1.58433E-007	0.00000E+000	-1.02000E-001	0.00000E+000	9	...........
	50	0.204	-9.99860E-002	-3.84055E-008	0.00000E+000	-1.00000E-001	0.00000E+000	9	...........
	51	0.208	-9.79772E-002	5.10946E-008	0.00000E+000	-9.80000E-002	0.00000E+000	9	...........
	52	0.212	-9.59956E-002	-1.68978E-008	0.00000E+000	-9.60000E-002	0.00000E+000	9	...........
	53	0.216	-9.40035E-002	-1.39700E-007	0.00000E+000	-9.40000E-002	0.00000E+000	9	...........
	54	0.22	-9.20010E-002	-1.26518E-007	0.00000E+000	-9.20000E-002	0.00000E+000	9	...........
	55	0.224	-8.99985E-002	3.22239E-009	0.00000E+000	-9.00000E-002	0.00000E+000	9	...........
	56	0.228	-8.80043E-002	8.37031E-008	0.00000E+000	-8.80000E-002	0.00000E+000	9	...........
	57	0.232	-8.59746E-002	2.19550E-008	0.00000E+000	-8.60000E-002	0.00000E+000	9	...........
	58	0.236	-8.39888E-002	-9.39095E-008	0.00000E+000	-8.40000E-002	0.00000E+000	9	...........
	59	0.24	-8.19863E-002	-7.93397E-008	0.00000E+000	-8.20000E-002	0.00000E+000	9	...........
	60	0.244	-7.99775E-002	3.93000E-008	0.00000E+000	-8.00000E-002	0.00000E+000	9	...........
	61	0.248	-7.79646E-002	1.23944E-007	0.00000E+000	-7.80000E-002	0.00000E+000	9	...........
	62	0.252	-7.59704E-002	6.42768E-008	0.00000E+000	-7.60000E-002	0.00000E+000	9	...........
	63	0.256	-7.39867E-002	-4.88126E-008	0.00000E+000	-7.40000E-002	0.00000E+000	9	...........
	64	0.26	-7.19633E-002	-3.42428E-008	0.00000E+000	-7.20000E-002	0.00000E+000	9	...........
	65	0.264	-6.99628E-002	7.88465E-008	0.00000E+000	-7.00000E-002	0.00000E+000	9	...........
	66	0.268	-6.79666E-002	1.60021E-007	0.00000E+000	-6.80000E-002	0.00000E+000	9	...........
	67	0.272	-6.59766E-002	9.82729E-008	0.00000E+000	-6.60000E-002	0.00000E+000	9	...........
	68	0.276	-6.40054E-002	-2.59172E-008	0.00000E+000	-6.40000E-002	0.00000E+000	9	...........
	69	0.28	-6.19903E-002	-1.75916E-008	0.00000E+000	-6.20000E-002	0.00000E+000	9	...........
	70	0.284	-5.99690E-002	1.20475E-007	0.00000E+000	-6.00000E-002	0.00000E+000	9	...........
	71	0.288	-5.79874E-002	2.00261E-007	0.00000E+000	-5.80000E-002	0.00000E+000	9	...........
	72	0.292	-5.59744E-002	1.50308E-007	0.00000E+000	-5.60000E-002	0.00000E+000	9	...........
	73	0.296	-5.39823E-002	2.40364E-008	0.00000E+000	-5.40000E-002	0.00000E+000	9	...........
	74	0.3	-5.19631E-002	3.86062E-008	0.00000E+000	-5.20000E-002	0.00000E+000	9	...........
	75	0.304	-4.99669E-002	1.62102E-007	0.00000E+000	-5.00000E-002	0.00000E+000	9	...........
	76	0.308	-4.79581E-002	2.53684E-007	0.00000E+000	-4.80000E-002	0.00000E+000	9	...........
	77	0.312	-4.59618E-002	1.88467E-007	0.00000E+000	-4.60000E-002	0.00000E+000	9	...........
	78	0.316	-4.39551E-002	6.98272E-008	0.00000E+000	-4.40000E-002	0.00000E+000	9	...........
	79	0.32	-4.19714E-002	8.37031E-008	0.00000E+000	-4.20000E-002	0.00000E+000	9	...........
	80	0.324	-3.99772E-002	2.09975E-007	0.00000E+000	-4.00000E-002	0.00000E+000	9	...........
	81	0.328	-3.79497E-002	3.00169E-007	0.00000E+000	-3.80000E-002	0.00000E+000	9	...........
	82	0.332	-3.59534E-002	2.41889E-007	0.00000E+000	-3.60000E-002	0.00000E+000	9	...........
	83	0.336	-3.39634E-002	1.13537E-007	0.00000E+000	-3.40000E-002	0.00000E+000	9	...........
	84	0.34	-3.19421E-002	1.45451E-007	0.00000E+000	-3.20000E-002	0.00000E+000	9	...........
	85	0.344	-2.99458E-002	2.73110E-007	0.00000E+000	-3.00000E-002	0.00000E+000	9	...........
	86	0.348	-2.79558E-002	3.57060E-007	0.00000E+000	-2.80000E-002	0.00000E+000	9	...........
	87	0.352	-2.59512E-002	2.92537E-007	0.00000E+000	-2.60000E-002	0.00000E+000	9	...........
	88	0.356	-2.39466E-002	1.72509E-007	0.00000E+000	-2.40000E-002	0.00000E+000	9	...........
	89	0.36	-2.19650E-002	1.80141E-007	0.00000E+000	-2.20000E-002	0.00000E+000	9	...........
	90	0.364	-1.99437E-002	3.20289E-007	0.00000E+000	-2.00000E-002	0.00000E+000	9	...........
	91	0.368	-1.79516E-002	4.04932E-007	0.00000E+000	-1.80000E-002	0.00000E+000	9	...........
	92	0.372	-1.59512E-002	3.45266E-007	0.00000E+000	-1.60000E-002	0.00000E+000	9	...........
	93	0.376	-1.39549E-002	2.21075E-007	0.00000E+000	-1.40000E-002	0.00000E+000	9	...........
	94	0.38	-1.19107E-002	2.55072E-007	0.00000E+000	-1.20000E-002	0.00000E+000	9	...........
	95	0.384	-9.93108E-003	3.75793E-007	0.00000E+000	-1.00000E-002	0.00000E+000	9	...........
	96	0.388	-7.94108E-003	4.65987E-007	0.00000E+000	-7.99999E-003	0.00000E+000	9	...........
	97	0.392	-5.94065E-003	4.04932E-007	0.00000E+000	-6.00000E-003	0.00000E+000	9	...........
	98	0.396	-3.94856E-003	2.96700E-007	0.00000E+000	-3.99999E-003	0.00000E+000	9	...........
	99	0.4	-1.92518E-003	3.07107E-007	0.00000E+000	-2.00000E-003	0.00000E+000	9	...........
	100	0.404	9.19408E-005	4.40316E-007	0.00000E+000	7.45058E-009	0.00000E+000	9	...........
	101	0.408	2.07777E-003	5.22184E-007	0.00000E+000	2.00000E-003	0.00000E+000	9	...........
	102	0.412	4.06360E-003	4.75700E-007	0.00000E+000	4.00000E-003	0.00000E+000	9	...........
	103	0.416	6.05152E-003	3.67467E-007	0.00000E+000	6.00000E-003	0.00000E+000	9	...........
	104	0.42	8.06447E-003	3.87587E-007	0.00000E+000	8.00000E-003	0.00000E+000	9	...........
	105	0.424	1.00732E-002	5.20797E-007	0.00000E+000	1.00000E-002	0.00000E+000	9	...........
	106	0.428	1.20591E-002	6.13766E-007	0.00000E+000	1.20000E-002	0.00000E+000	9	...........
	107	0.432	1.40804E-002	5.67281E-007	0.00000E+000	1.40000E-002	0.00000E+000	9	...........
	108	0.436	1.60787E-002	4.57661E-007	0.00000E+000	1.60000E-002	0.00000E+000	9	...........
	109	0.44	1.80812E-002	4.82638E-007	0.00000E+000	1.80000E-002	0.00000E+000	9	...........
	110	0.444	2.00921E-002	6.19316E-007	0.00000E+000	2.00000E-002	0.00000E+000	9	...........
	111	0.448	2.21009E-002	7.24774E-007	0.00000E+000	2.20000E-002	0.00000E+000	9	...........
	112	0.452	2.40888E-002	6.67882E-007	0.00000E+000	2.40000E-002	0.00000E+000	9	...........
	113	0.456	2.60913E-002	5.70750E-007	0.00000E+000	2.60000E-002	0.00000E+000	9	...........
	114	0.46	2.81022E-002	6.03359E-007	0.00000E+000	2.80000E-002	0.00000E+000	9	...........
	115	0.464	3.01151E-002	7.41425E-007	0.00000E+000	3.00000E-002	0.00000E+000	9	...........
	116	0.468	3.21010E-002	8.46883E-007	0.00000E+000	3.20000E-002	0.00000E+000	9	...........
	117	0.472	3.41118E-002	8.19824E-007	0.00000E+000	3.40000E-002	0.00000E+000	9	...........
	118	0.476	3.60830E-002	7.20611E-007	0.00000E+000	3.60000E-002	0.00000E+000	9	...........
	119	0.48	3.81043E-002	7.62239E-007	0.00000E+000	3.80000E-002	0.00000E+000	9	...........
	120	0.484	4.01069E-002	9.00305E-007	0.00000E+000	4.00000E-002	0.00000E+000	9	...........
	121	0.488	4.20906E-002	1.01478E-006	0.00000E+000	4.20000E-002	0.00000E+000	9	...........
	122	0.492	4.40910E-002	9.89111E-007	0.00000E+000	4.40000E-002	0.00000E+000	9	...........
	123	0.496	4.60852E-002	9.03080E-007	0.00000E+000	4.60000E-002	0.00000E+000	9	...........
	124	0.5	4.81065E-002	9.47483E-007	0.00000E+000	4.80000E-002	0.00000E+000	9	...........
	125	0.504	5.00965E-002	1.09596E-006	0.00000E+000	5.00000E-002	0.00000E+000	9	...........
	126	0.508	5.21011E-002	1.20905E-006	0.00000E+000	5.20000E-002	0.00000E+000	9	...........
	127	0.512	5.41036E-002	1.19725E-006	0.00000E+000	5.40000E-002	0.00000E+000	9	...........
	128	0.516	5.60999E-002	1.13134E-006	0.00000E+000	5.60000E-002	0.00000E+000	9	...........
	129	0.52	5.80774E-002	1.17852E-006	0.00000E+000	5.80000E-002	0.00000E+000	9	...........
	130	0.524	6.00882E-002	1.36654E-006	0.00000E+000	6.00000E-002	0.00000E+000	9	...........
	131	0.528	6.20720E-002	1.49559E-006	0.00000E+000	6.20000E-002	0.00000E+000	9	...........
	132	0.532	6.40995E-002	1.49142E-006	0.00000E+000	6.40000E-002	0.00000E+000	9	...........
	133	0.536	6.61041E-002	1.43176E-006	0.00000E+000	6.60000E-002	0.00000E+000	9	...........
	134	0.54	6.80983E-002	1.50391E-006	0.00000E+000	6.80000E-002	0.00000E+000	9	...........
	135	0.544	7.01050E-002	1.68569E-006	0.00000E+000	7.00000E-002	0.00000E+000	9	...........
	136	0.548	7.21075E-002	1.83971E-006	0.00000E+000	7.20000E-002	0.00000E+000	9	...........
	137	0.552	7.41267E-002	1.85844E-006	0.00000E+000	7.40000E-002	0.00000E+000	9	...........
	138	0.556	7.61084E-002	1.82653E-006	0.00000E+000	7.60000E-002	0.00000E+000	9	...........
	139	0.56	7.81359E-002	1.90562E-006	0.00000E+000	7.80000E-002	0.00000E+000	9	...........
	140	0.564	8.01489E-002	2.09780E-006	0.00000E+000	8.00000E-002	0.00000E+000	9	...........
	141	0.568	8.21326E-002	2.27403E-006	0.00000E+000	8.20000E-002	0.00000E+000	9	...........
	142	0.572	8.41101E-002	2.31843E-006	0.00000E+000	8.40000E-002	0.00000E+000	9	...........
	143	0.576	8.61064E-002	2.29623E-006	0.00000E+000	8.60000E-002	0.00000E+000	9	...........
	144	0.58	8.81006E-002	2.41487E-006	0.00000E+000	8.80000E-002	0.00000E+000	9	...........
	145	0.584	9.01260E-002	2.62717E-006	0.00000E+000	9.00000E-002	0.00000E+000	9	...........
	146	0.588	9.21265E-002	2.81380E-006	0.00000E+000	9.20000E-002	0.00000E+000	9	...........
	147	0.592	9.41060E-002	2.88110E-006	0.00000E+000	9.40000E-002	0.00000E+000	9	...........
	148	0.596	9.61065E-002	2.88804E-006	0.00000E+000	9.60000E-002	0.00000E+000	9	...........
	149	0.6	9.81236E-002	3.02888E-006	0.00000E+000	9.80000E-002	0.00000E+000	9	...........
	150	0.604	1.00130E-001	3.25506E-006	0.00000E+000	1.00000E-001	0.00000E+000	9	...........
	151	0.608	1.02139E-001	3.47708E-006	0.00000E+000	1.02000E-001	0.00000E+000	9	...........
	152	0.612	1.04129E-001	3.57005E-006	0.00000E+000	1.04000E-001	0.00000E+000	9	...........
	153	0.616	1.06125E-001	3.60751E-006	0.00000E+000	1.06000E-001	0.00000E+000	9	...........
	154	0.62	1.08109E-001	3.74419E-006	0.00000E+000	1.08000E-001	0.00000E+000	9	...........
	155	0.624	1.10122E-001	4.01408E-006	0.00000E+000	1.10000E-001	0.00000E+000	9	...........
	156	0.628	1.12129E-001	4.25621E-006	0.00000E+000	1.12000E-001	0.00000E+000	9	...........
	157	0.632	1.14117E-001	4.37416E-006	0.00000E+000	1.14000E-001	0.00000E+000	9	...........
	158	0.636	1.16134E-001	4.43591E-006	0.00000E+000	1.16000E-001	0.00000E+000	9	...........
	159	0.64	1.18122E-001	4.62115E-006	0.00000E+000	1.18000E-001	0.00000E+000	9	...........
	160	0.644	1.20124E-001	4.90075E-006	0.00000E+000	1.20000E-001	0.00000E+000	9	...........
	161	0.648	1.22150E-001	5.17966E-006	0.00000E+000	1.22000E-001	0.00000E+000	9	...........
	162	0.652	1.24135E-001	5.31356E-006	0.00000E+000	1.24000E-001	0.00000E+000	9	...........
	163	0.656	1.26163E-001	5.39474E-006	0.00000E+000	1.26000E-001	0.00000E+000	9	...........
	164	0.66	1.28155E-001	5.59178E-006	0.00000E+000	1.28000E-001	0.00000E+000	9	...........
	165	0.664	1.30133E-001	5.89982E-006	0.00000E+000	1.30000E-001	0.00000E+000	9	...........
	166	0.668	1.32162E-001	6.18498E-006	0.00000E+000	1.32000E-001	0.00000E+000	9	...........
	167	0.672	1.34136E-001	6.34524E-006	0.00000E+000	1.34000E-001	0.00000E+000	9	...........
	168	0.676	1.36153E-001	6.45556E-006	0.00000E+000	1.36000E-001	0.00000E+000	9	...........
	169	0.68	1.38147E-001	6.66786E-006	0.00000E+000	1.38000E-001	0.00000E+000	9	...........
	170	0.684	1.40135E-001	6.98354E-006	0.00000E+000	1.40000E-001	0.00000E+000	9	...........
	171	0.688	1.42154E-001	7.28326E-006	0.00000E+000	1.42000E-001	0.00000E+000	9	...........
	172	0.692	1.44150E-001	7.46157E-006	0.00000E+000	1.44000E-001	0.00000E+000	9	...........
	173	0.696	1.46146E-001	7.56980E-006	0.00000E+000	1.46000E-001	0.00000E+000	9	...........
	174	0.7	1.48151E-001	7.80500E-006	0.00000E+000	1.48000E-001	0.00000E+000	9	...........
	175	0.704	1.50152E-001	8.12345E-006	0.00000E+000	1.50000E-001	0.00000E+000	9	...........
	176	0.708	1.52173E-001	8.43011E-006	0.00000E+000	1.52000E-001	0.00000E+000	9	...........
	177	0.712	1.54179E-001	8.62091E-006	0.00000E+000	1.54000E-001	0.00000E+000	9	...........
	178	0.716	1.56172E-001	8.75412E-006	0.00000E+000	1.56000E-001	0.00000E+000	9	...........
	179	0.72	1.58170E-001	8.97752E-006	0.00000E+000	1.58000E-001	0.00000E+000	9	...........
	180	0.724	1.60162E-001	9.29875E-006	0.00000E+000	1.60000E-001	0.00000E+000	9	...........
	181	0.728	1.62183E-001	9.60402E-006	0.00000E+000	1.62000E-001	0.00000E+000	9	...........
	182	0.732	1.64163E-001	9.78371E-006	0.00000E+000	1.64000E-001	0.00000E+000	9	...........
	183	0.736	1.66147E-001	9.90166E-006	0.00000E+000	1.66000E-001	0.00000E+000	9	...........
	184	0.74	1.68176E-001	1.01119E-005	0.00000E+000	1.68000E-001	0.00000E+000	9	...........
	185	0.744	1.70170E-001	1.04317E-005	0.00000E+000	1.70000E-001	0.00000E+000	9	...........
	186	0.748	1.72175E-001	1.07203E-005	0.00000E+000	1.72000E-001	0.00000E+000	9	...........
	187	0.752	1.74153E-001	1.08993E-005	0.00000E+000	1.74000E-001	0.00000E+000	9	...........
	188	0.756	1.76161E-001	1.10069E-005	0.00000E+000	1.76000E-001	0.00000E+000	9	...........
	189	0.76	1.78166E-001	1.12046E-005	0.00000E+000	1.78000E-001	0.00000E+000	9	...........
	190	0.764	1.80183E-001	1.14905E-005	0.00000E+000	1.80000E-001	0.00000E+000	9	...........
	191	0.768	1.82171E-001	1.17742E-005	0.00000E+000	1.82000E-001	0.00000E+000	9	...........
	192	0.772	1.84180E-001	1.19151E-005	0.00000E+000	1.84000E-001	0.00000E+000	9	...........
	193	0.776	1.86195E-001	1.19942E-005	0.00000E+000	1.86000E-001	0.00000E+000	9	...........
	194	0.78	1.88166E-001	1.21683E-005	0.00000E+000	1.88000E-001	0.00000E+000	9	...........
	195	0.784	1.90181E-001	1.24313E-005	0.00000E+000	1.90000E-001	0.00000E+000	9	...........
	196	0.788	1.92190E-001	1.26810E-005	0.00000E+000	1.92000E-001	0.00000E+000	9	...........
	197	0.792	1.94194E-001	1.27865E-005	0.00000E+000	1.94000E-001	0.00000E+000	9	...........
	198	0.796	1.96191E-001	1.28302E-005	0.00000E+000	1.96000E-001	0.00000E+000	9	...........
	199	0.8	1.98191E-001	1.29634E-005	0.00000E+000	1.98000E-001	0.00000E+000	9	...........
	200	0.804	2.00187E-001	1.31972E-005	0.00000E+000	2.00000E-001	0.00000E+000	9	...........
	201	0.808	2.02190E-001	1.33942E-005	0.00000E+000	2.02000E-001	0.00000E+000	9	...........
	202	0.812	2.04178E-001	1.34602E-005	0.00000E+000	2.04000E-001	0.00000E+000	9	...........
	203	0.816	2.06193E-001	1.34602E-005	0.00000E+000	2.06000E-001	0.00000E+000	9	...........
	204	0.82	2.08197E-001	1.35601E-005	0.00000E+000	2.08000E-001	0.00000E+000	9	...........
	205	0.824	2.10187E-001	1.37377E-005	0.00000E+000	2.10000E-001	0.00000E+000	9	...........
	206	0.828	2.12198E-001	1.39000E-005	0.00000E+000	2.12000E-001	0.00000E+000	9	...........
	207	0.832	2.14178E-001	1.39208E-005	0.00000E+000	2.14000E-001	0.00000E+000	9	...........
	208	0.836	2.16193E-001	1.38702E-005	0.00000E+000	2.16000E-001	0.00000E+000	9	...........
	209	0.84	2.18210E-001	1.39077E-005	0.00000E+000	2.18000E-001	0.00000E+000	9	...........
	210	0.844	2.20204E-001	1.40492E-005	0.00000E+000	2.20000E-001	0.00000E+000	9	...........
	211	0.848	2.22178E-001	1.41505E-005	0.00000E+000	2.22000E-001	0.00000E+000	9	...........
	212	0.852	2.24203E-001	1.41324E-005	0.00000E+000	2.24000E-001	0.00000E+000	9	...........
